dataset,domain,method,seed,role,status,mAP50,eval_dir,eval_json,checkpoint_verified,missing,searched,native_sidecar_present
RSAR,gaussian_white_noise,C,44,ema,metadata_collected,0.5229178071022034,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1/eval_20260907_175102.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/C/eval_full_gaussian_white_noise_ids_v1/eval_20260907_175102.json""]}]",True
RSAR,gaussian_white_noise,D,42,ema,metadata_collected,0.5107777118682861,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1/eval_20260907_122510.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1/eval_20260907_122510.json""]}]",True
RSAR,gaussian_white_noise,D,43,ema,metadata_collected,0.510338544845581,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1/eval_20260907_073715.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1/eval_20260907_073715.json""]}]",True
RSAR,gaussian_white_noise,D,44,ema,metadata_collected,0.517970860004425,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1/eval_20260907_173834.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/D/eval_full_gaussian_white_noise_ids_v1/eval_20260907_173834.json""]}]",True
RSAR,gaussian_white_noise,E,42,ema,metadata_collected,0.522959291934967,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260907_123010.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260907_123010.json""]}]",True
RSAR,gaussian_white_noise,E,43,ema,metadata_collected,0.5152575373649597,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260908_035103.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260908_035103.json""]}]",True
RSAR,gaussian_white_noise,E,44,ema,metadata_collected,0.5202986598014832,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260908_075910.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/E/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260908_075910.json""]}]",True
RSAR,gaussian_white_noise,F,42,ema,metadata_collected,0.5211026072502136,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260907_124150.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_42/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260907_124150.json""]}]",True
RSAR,gaussian_white_noise,F,43,ema,metadata_collected,0.5144047141075134,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260908_075047.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_43/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260908_075047.json""]}]",True
RSAR,gaussian_white_noise,F,44,ema,metadata_collected,0.5164458155632019,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260908_080824.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/gaussian_white_noise/seed_44/0f98a48/methods/F/ddp2/eval_full_gaussian_white_noise_ids_v1/eval_20260908_080824.json""]}]",True
RSAR,point_target,A,42,source,metadata_collected,0.5158401131629944,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/A/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/A/eval_full_point_target_ids_v1/eval_20260907_124656.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/A/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/A/eval_full_point_target_ids_v1/eval_20260907_124656.json""]}]",True
RSAR,point_target,B,42,ema,metadata_collected,0.4961048364639282,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_ids_v1/eval_20260907_125155.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/B/eval_full_point_target_ids_v1/eval_20260907_125155.json""]}]",True
RSAR,point_target,B,43,ema,metadata_collected,0.49595117568969727,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/B/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/B/eval_full_point_target_ids_v1/eval_20260907_052223.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/B/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/B/eval_full_point_target_ids_v1/eval_20260907_052223.json""]}]",True
RSAR,point_target,B,44,ema,metadata_collected,0.5051128268241882,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/B/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/B/eval_full_point_target_ids_v1/eval_20260907_143522.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/B/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/B/eval_full_point_target_ids_v1/eval_20260907_143522.json""]}]",True
RSAR,point_target,C,42,ema,metadata_collected,0.5113670825958252,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/C/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/C/eval_full_point_target_ids_v1/eval_20260907_130506.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/C/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/C/eval_full_point_target_ids_v1/eval_20260907_130506.json""]}]",True
RSAR,point_target,C,43,ema,metadata_collected,0.49306178092956543,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/C/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/C/eval_full_point_target_ids_v1/eval_20260907_052224.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/C/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/C/eval_full_point_target_ids_v1/eval_20260907_052224.json""]}]",True
RSAR,point_target,C,44,ema,metadata_collected,0.5180754065513611,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/C/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/C/eval_full_point_target_ids_v1/eval_20260907_143014.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/C/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/C/eval_full_point_target_ids_v1/eval_20260907_143014.json""]}]",True
RSAR,point_target,D,42,ema,metadata_collected,0.49968791007995605,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/D/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/D/eval_full_point_target_ids_v1/eval_20260907_132713.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/D/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/D/eval_full_point_target_ids_v1/eval_20260907_132713.json""]}]",True
RSAR,point_target,D,43,ema,metadata_collected,0.49796390533447266,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/D/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/D/eval_full_point_target_ids_v1/eval_20260907_055942.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/D/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/D/eval_full_point_target_ids_v1/eval_20260907_055942.json""]}]",True
RSAR,point_target,D,44,ema,metadata_collected,0.5036528706550598,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/D/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/D/eval_full_point_target_ids_v1/eval_20260907_152659.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/D/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/D/eval_full_point_target_ids_v1/eval_20260907_152659.json""]}]",True
RSAR,point_target,E,42,ema,metadata_collected,0.5110751390457153,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/eval_20260907_133705.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/eval_20260907_133705.json""]}]",True
RSAR,point_target,E,43,ema,metadata_collected,0.5047728419303894,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/eval_20260908_032148.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/eval_20260908_032148.json""]}]",True
RSAR,point_target,E,44,ema,metadata_collected,0.5037733912467957,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/eval_20260908_083407.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/eval_20260908_083407.json""]}]",True
RSAR,point_target,F,42,ema,metadata_collected,0.507943332195282,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/eval_20260907_134206.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/eval_20260907_134206.json""]}]",True
RSAR,point_target,F,43,ema,metadata_collected,0.5008768439292908,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/eval_20260908_032639.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/eval_20260908_032639.json""]}]",True
RSAR,point_target,F,44,ema,metadata_collected,0.5054128766059875,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/eval_20260908_084425.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/eval_20260908_084425.json""]}]",True
RSAR,noise_suppression,A,42,source,metadata_collected,0.16340675950050354,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/eval_20260907_142227.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/eval_20260907_142227.json""]}]",True
RSAR,noise_suppression,B,42,ema,metadata_collected,0.18080399930477142,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/B/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/eval_20260907_142733.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/B/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/eval_20260907_142733.json""]}]",True
RSAR,noise_suppression,B,43,ema,metadata_collected,0.17794696986675262,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/B/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/eval_20260907_060150.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/B/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/eval_20260907_060150.json""]}]",True
RSAR,noise_suppression,B,44,ema,metadata_collected,0.1695689707994461,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/B/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/eval_20260907_155549.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/B/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/eval_20260907_155549.json""]}]",True
RSAR,noise_suppression,C,42,ema,metadata_collected,0.18609456717967987,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/C/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/eval_20260907_144642.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/C/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/eval_20260907_144642.json""]}]",True
RSAR,noise_suppression,C,43,ema,metadata_collected,0.1822221726179123,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/C/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/eval_20260907_055941.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/C/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/eval_20260907_055941.json""]}]",True
RSAR,noise_suppression,C,44,ema,metadata_collected,0.18134844303131104,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/C/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/eval_20260907_152232.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/C/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/eval_20260907_152232.json""]}]",True
RSAR,noise_suppression,D,42,ema,metadata_collected,0.16512688994407654,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/D/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/eval_20260907_151146.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/D/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/eval_20260907_151146.json""]}]",True
RSAR,noise_suppression,D,43,ema,metadata_collected,0.17278523743152618,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/D/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/eval_20260907_060126.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/D/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/eval_20260907_060126.json""]}]",True
RSAR,noise_suppression,D,44,ema,metadata_collected,0.17922423779964447,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/D/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/eval_20260907_153809.json,True,[],"[{""directory"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/D/eval_full_noise_suppression_ids_v1"", ""eval_jsons"": [""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/eval_20260907_153809.json""]}]",True
