dataset,domain,method,seed,role,status,source_clean_TEST,source_corruption_mAP50,source_degradation,delta_A,recovery_ratio,interpretation
RSAR,am_noise_horizontal,D,44,ema,complete,0.5313997864723206,0.2062060832977295,0.32519370317459106,-0.034285709261894226,-0.10543165174230573,descriptive_only_unstable_near_zero_gap
RSAR,am_noise_horizontal,E,42,ema,complete,0.5313997864723206,0.2062060832977295,0.32519370317459106,0.028642162680625916,0.08807723643175347,descriptive_only_unstable_near_zero_gap
RSAR,am_noise_horizontal,E,43,ema,complete,0.5313997864723206,0.2062060832977295,0.32519370317459106,0.024093687534332275,0.07409026466111115,descriptive_only_unstable_near_zero_gap
RSAR,am_noise_horizontal,E,44,ema,complete,0.5313997864723206,0.2062060832977295,0.32519370317459106,0.027255728840827942,0.08381382718900555,descriptive_only_unstable_near_zero_gap
RSAR,am_noise_horizontal,F,42,ema,complete,0.5313997864723206,0.2062060832977295,0.32519370317459106,-0.047459810972213745,-0.14594320403163946,descriptive_only_unstable_near_zero_gap
RSAR,am_noise_horizontal,F,43,ema,complete,0.5313997864723206,0.2062060832977295,0.32519370317459106,-0.04898780584335327,-0.15064192622774292,descriptive_only_unstable_near_zero_gap
RSAR,am_noise_horizontal,F,44,ema,complete,0.5313997864723206,0.2062060832977295,0.32519370317459106,-0.07083238661289215,-0.21781598450835754,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,A,42,source,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.0,0.0,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,B,42,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,-0.0003407597541809082,-0.0008789868634744443,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,B,43,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.00788259506225586,0.0203330863601134,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,B,44,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.004839420318603516,0.012483243207839265,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,C,42,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.037702128291130066,0.09725231658471553,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,C,43,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.04811255633831024,0.12410592645015536,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,C,44,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.05332052707672119,0.13753984230511346,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,D,42,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.0026547610759735107,0.006847933427622881,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,D,43,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,-0.0028536170721054077,-0.00736088076420966,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,D,44,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.012998536229133606,0.03352961272456869,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,E,42,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.011257901787757874,0.02903966111112734,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,E,43,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.014439761638641357,0.037247241308108345,descriptive_only_unstable_near_zero_gap
RSAR,smart_suppression,E,44,ema,complete,0.5313997864723206,0.14372646808624268,0.3876733183860779,0.018486738204956055,0.04768638265310123,descriptive_only_unstable_near_zero_gap
