dataset,domain,method,seed,role,comparison_group,evaluation_required,status,native_mAP50,mAP50,mAP50_percent,delta_vs_source_pp,relative_vs_source_percent,source_seed,source_id,host,checkpoint,eval_json,eval_status,prediction_image_ids,class_ap,n_images,n_post_nms_detections,evaluated_at,collected_at,training_code_sha,evaluation_code_sha,config,manifest,evidence_basis,note,baseline_method,baseline_role
RSAR,noise_suppression,F_veto_only,44,ema,common_1epoch,True,valid_native_test,0.18070971965789795,0.18070971965789795,18.070971965789795,1.730296015739441,10.588888862544943,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/noise_suppression/seed_44/methods/F_veto_only/ddp2/work/iter_266_ema.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/noise_suppression/seed_44/methods/F_veto_only/ddp2/eval_full_noise_suppression_ids_v1/eval_20260910_035340.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/noise_suppression/seed_44/methods/F_veto_only/ddp2/eval_full_noise_suppression_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/noise_suppression/seed_44/methods/F_veto_only/ddp2/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/noise_suppression/seed_44/methods/F_veto_only/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt,8538,51696,2026-09-09T19:58:24.964869+00:00,2026-09-12T02:04:01.549986+00:00,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_manifests_daa3992/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/noise_suppression/seed_44/methods/F_veto_only/ddp2/eval_full_noise_suppression_ids_v1/execution.json,,A,source
RSAR,noise_suppression,IRG,42,ema,common_1epoch,True,valid_native_test,0.1883201003074646,0.1883201003074646,18.83201003074646,2.491334080696106,15.246211896689799,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/work/iter_266_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/eval_20260908_220539.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/class_ap.txt,8538,46118,2026-09-08T14:10:33+00:00,2026-09-12T01:56:07.396835+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/ports108_report_752a139/report.json,,A,source
RSAR,noise_suppression,IRG,42,student,common_1epoch,True,valid_native_test,0.1869862675666809,0.1869862675666809,18.69862675666809,2.357950806617737,14.429946556834272,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_student_ids_v1/eval_20260910_045421.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_student_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_student_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_student_ids_v1/class_ap.txt,8538,149356,2026-09-09T20:59:04.693710+00:00,2026-09-12T02:02:52.443540+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_student_ids_v1/execution.json,,A,source
RSAR,noise_suppression,IRG,43,ema,common_1epoch,True,valid_native_test,0.19687826931476593,0.19687826931476593,19.687826931476593,3.347150981426239,20.483552771364554,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/work/iter_266_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/eval_full_noise_suppression_ids_v1/eval_20260908_220949.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/eval_full_noise_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/eval_full_noise_suppression_ids_v1/class_ap.txt,8538,41457,2026-09-08T14:14:35+00:00,2026-09-12T01:56:07.473421+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/ports108_report_752a139/report.json,,A,source
RSAR,noise_suppression,IRG,43,student,common_1epoch,True,valid_native_test,0.1536165177822113,0.1536165177822113,15.36165177822113,-0.9790241718292236,-5.991332150651985,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/eval_full_noise_suppression_student_ids_v1/eval_20260910_045908.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/eval_full_noise_suppression_student_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/eval_full_noise_suppression_student_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/eval_full_noise_suppression_student_ids_v1/class_ap.txt,8538,110726,2026-09-09T21:03:53.921923+00:00,2026-09-12T02:02:53.207994+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/IRG/eval_full_noise_suppression_student_ids_v1/execution.json,,A,source
RSAR,noise_suppression,IRG,44,ema,common_1epoch,True,native_zero_known_nan_model,0.0,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/IRG/work/iter_266_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/IRG/eval_full_noise_suppression_ids_v1/eval_20260908_221441.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/IRG/eval_full_noise_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/IRG/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/IRG/eval_full_noise_suppression_ids_v1/class_ap.txt,8538,0,2026-09-08T14:19:25+00:00,2026-09-12T01:56:07.555258+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/ports108_report_752a139/report.json,"Native evaluator recorded 0 on a known NaN model; retain raw zero, not an eligible score. Not an additional formal EMA hold.",A,source
RSAR,noise_suppression,IRG,44,student,common_1epoch,True,held_nan_student,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/IRG/work/iter_266.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,,Explicit ledger hold; no Student TEST score.,A,source
RSAR,noise_suppression,LPLD,42,ema,common_1epoch,True,valid_native_test,0.18673254549503326,0.18673254549503326,18.673254549503326,2.3325785994529724,14.274676314389456,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/work/iter_266_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/eval_full_noise_suppression_ids_v1/eval_20260908_220727.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/eval_full_noise_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/eval_full_noise_suppression_ids_v1/class_ap.txt,8538,78839,2026-09-08T14:12:13+00:00,2026-09-12T01:56:07.422092+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/ports108_report_752a139/report.json,,A,source
RSAR,noise_suppression,LPLD,42,student,common_1epoch,True,valid_native_test,0.1404932588338852,0.1404932588338852,14.04932588338852,-2.2913500666618347,-14.022370149594543,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/eval_full_noise_suppression_student_ids_v1/eval_20260910_045430.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/eval_full_noise_suppression_student_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/eval_full_noise_suppression_student_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/eval_full_noise_suppression_student_ids_v1/class_ap.txt,8538,204260,2026-09-09T20:59:14.263083+00:00,2026-09-12T02:02:52.687972+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/LPLD/eval_full_noise_suppression_student_ids_v1/execution.json,,A,source
RSAR,noise_suppression,LPLD,43,ema,common_1epoch,True,valid_native_test,0.18554459512233734,0.18554459512233734,18.554459512233734,2.21378356218338,13.547686576432948,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/work/iter_266_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/eval_full_noise_suppression_ids_v1/eval_20260908_221039.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/eval_full_noise_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/eval_full_noise_suppression_ids_v1/class_ap.txt,8538,83982,2026-09-08T14:15:31+00:00,2026-09-12T01:56:07.500273+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/ports108_report_752a139/report.json,,A,source
RSAR,noise_suppression,LPLD,43,student,common_1epoch,True,valid_native_test,0.12413815408945084,0.12413815408945084,12.413815408945084,-3.9268605411052704,-24.031200135837526,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/eval_full_noise_suppression_student_ids_v1/eval_20260910_045916.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/eval_full_noise_suppression_student_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/eval_full_noise_suppression_student_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/eval_full_noise_suppression_student_ids_v1/class_ap.txt,8538,213339,2026-09-09T21:04:03.009273+00:00,2026-09-12T02:02:53.493600+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_43/methods/LPLD/eval_full_noise_suppression_student_ids_v1/execution.json,,A,source
RSAR,noise_suppression,LPLD,44,ema,common_1epoch,True,native_zero_known_nan_model,0.0,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/LPLD/work/iter_266_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/LPLD/eval_full_noise_suppression_ids_v1/eval_20260908_221448.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/LPLD/eval_full_noise_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/LPLD/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/LPLD/eval_full_noise_suppression_ids_v1/class_ap.txt,8538,0,2026-09-08T14:19:23+00:00,2026-09-12T01:56:07.582686+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/ports108_report_752a139/report.json,"Native evaluator recorded 0 on a known NaN model; retain raw zero, not an eligible score. Not an additional formal EMA hold.",A,source
RSAR,noise_suppression,LPLD,44,student,common_1epoch,True,held_nan_student,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_44/methods/LPLD/work/iter_266.pth,,,,,,,,,,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,,Explicit ledger hold; no Student TEST score.,A,source
RSAR,noise_suppression,LoRA-CGA,42,ema,supervised_lora_oracle,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,,,,,,,,,,,,,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_rsar48_manifests_20260909/runtime.json,,,A,source
RSAR,noise_suppression,LoRA-CGA,43,ema,supervised_lora_oracle,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,,,,,,,,,,,,,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_rsar48_manifests_20260909/runtime.json,,,A,source
RSAR,noise_suppression,LoRA-CGA,44,ema,supervised_lora_oracle,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,,,,,,,,,,,,,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_rsar48_manifests_20260909/runtime.json,,,A,source
RSAR,noise_suppression,LoRA-CGA+VLST,42,ema,supervised_lora_oracle,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,,,,,,,,,,,,,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_rsar48_manifests_20260909/runtime.json,,,A,source
RSAR,noise_suppression,LoRA-CGA+VLST,43,ema,supervised_lora_oracle,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,,,,,,,,,,,,,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_rsar48_manifests_20260909/runtime.json,,,A,source
RSAR,noise_suppression,LoRA-CGA+VLST,44,ema,supervised_lora_oracle,True,missing_native_test,,,,,,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,,,,,,,,,,,,,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/oracle_rsar48_manifests_20260909/runtime.json,,,A,source
RSAR,noise_suppression,SFUT,42,ema,common_1epoch,True,valid_native_test,0.17563581466674805,0.17563581466674805,17.563581466674805,1.2229055166244507,7.483812299825221,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/work/iter_266_ema.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_ids_v1/eval_20260908_220936.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_ids_v1/class_ap.txt,8538,53530,2026-09-08T14:14:43+00:00,2026-09-12T01:56:07.447759+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/ports108_report_752a139/report.json,,A,source
RSAR,noise_suppression,SFUT,42,student,common_1epoch,True,valid_native_test,0.13813860714435577,0.13813860714435577,13.813860714435577,-2.5268152356147766,-15.46334584529222,42,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/eval_20260910_045853.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/eval_status,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/predictions.pkl.image_ids.json,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/class_ap.txt,8538,72893,2026-09-09T21:03:39.082350+00:00,2026-09-12T02:02:52.946463+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,/home/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/port_student_manifests_b87f34e/runtime.json,44ac421 report_inputs.class_table + prediction_evidence; .221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/SFUT/eval_full_noise_suppression_student_ids_v1/execution.json,,A,source
