dataset,domain,method,seed,role,class_name,AP50,precision,historical_AP50,eval_AP50,status,evidence
DIOR,contrast,IRG,42,ema,harbor,0.142,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,42,ema,overpass,0.16,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,42,ema,ship,0.677,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,42,ema,stadium,0.209,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,42,ema,storagetank,0.473,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,42,ema,tenniscourt,0.609,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,42,ema,trainstation,0.079,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,42,ema,vehicle,0.286,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,42,ema,windmill,0.16,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,airplane,0.493,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,airport,0.01,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,baseballfield,0.525,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,basketballcourt,0.361,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,bridge,0.113,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,chimney,0.382,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,expressway-service-area,0.246,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,expressway-toll-station,0.199,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,golffield,0.235,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,groundtrackfield,0.224,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,harbor,0.139,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,overpass,0.159,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,ship,0.677,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,stadium,0.21,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,storagetank,0.467,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,tenniscourt,0.609,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,trainstation,0.084,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,vehicle,0.285,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,43,ema,windmill,0.168,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,airplane,0.493,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,airport,0.015,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,baseballfield,0.525,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,basketballcourt,0.362,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,bridge,0.114,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,chimney,0.382,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,expressway-service-area,0.248,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,expressway-toll-station,0.199,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,golffield,0.239,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,groundtrackfield,0.226,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,harbor,0.14,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,overpass,0.161,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,ship,0.679,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,stadium,0.206,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,storagetank,0.468,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,tenniscourt,0.61,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,trainstation,0.078,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,vehicle,0.287,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,IRG,44,ema,windmill,0.18,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/IRG/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,airplane,0.487,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,airport,0.006,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,baseballfield,0.524,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,basketballcourt,0.361,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,bridge,0.112,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,chimney,0.386,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,expressway-service-area,0.255,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,expressway-toll-station,0.198,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,golffield,0.233,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,groundtrackfield,0.226,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,harbor,0.143,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,overpass,0.163,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,ship,0.675,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,stadium,0.218,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,storagetank,0.472,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,tenniscourt,0.61,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,trainstation,0.079,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,vehicle,0.287,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,42,ema,windmill,0.149,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,airplane,0.494,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,airport,0.005,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,baseballfield,0.527,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,basketballcourt,0.367,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,bridge,0.113,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,chimney,0.392,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,expressway-service-area,0.245,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,expressway-toll-station,0.195,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,golffield,0.251,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,groundtrackfield,0.224,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,harbor,0.143,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,overpass,0.162,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,ship,0.675,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,stadium,0.218,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,storagetank,0.466,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,tenniscourt,0.613,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,trainstation,0.088,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,vehicle,0.286,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,43,ema,windmill,0.176,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,44,ema,airplane,0.49,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,44,ema,airport,0.007,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,44,ema,baseballfield,0.526,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,44,ema,basketballcourt,0.367,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,LPLD,44,ema,bridge,0.116,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/LPLD/eval_full_contrast_ids_v1/class_ap.txt
